OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_2485;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Auriculariales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Auriculariales	Auriculariales	Auriculariales	Auriculariales	Auriculariales
OTU_2730;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Auriculariales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Auriculariales	Auriculariales	Auriculariales	Auriculariales	Auriculariales
OTU_2990;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Auriculariales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Auriculariales	Auriculariales	Auriculariales	Auriculariales	Auriculariales
OTU_4145;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Auriculariales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Auriculariales	Auriculariales	Auriculariales	Auriculariales	Auriculariales
OTU_775;size_26;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Auriculariales;Hyaloriaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Auriculariales	Auriculariales	Hyaloriaceae	Hyaloriaceae	Hyaloriaceae
OTU_268;size_164;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Auriculariales;Hyaloriaceae;Bourdotia;Bourdotia sp. GEL5065;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Auriculariales	Auriculariales	Hyaloriaceae	Hyaloriaceae	Hyaloriaceae
OTU_3123;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Auriculariales;Hyaloriaceae;Bourdotia;Bourdotia sp. GEL5065;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Auriculariales	Auriculariales	Hyaloriaceae	Hyaloriaceae	Hyaloriaceae
OTU_171;size_382;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Cantharellales	Cantharellales	Cantharellales
OTU_207;size_259;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnellaceae
OTU_692;size_101;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnellaceae
OTU_708;size_40;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnellaceae
OTU_1165;size_14;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnellaceae
OTU_2080;size_18;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnellaceae
OTU_463;size_78;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;Tulasnella;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnella
OTU_3721;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;Tulasnella;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnella
OTU_4059;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;Tulasnella;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnella
OTU_237;size_214;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;Tulasnella;Tulasnella asymmetrica;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnella
OTU_3790;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;Tulasnella;Tulasnella asymmetrica;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnella
OTU_957;size_19;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;Tulasnella;Tulasnella sp. 9.3;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnella
OTU_1055;size_16;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;Tulasnella;Tulasnella sp. 9.3;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnella
OTU_1460;size_10;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;Tulasnella;Tulasnella sp. 9.3;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnella
OTU_2209;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;Tulasnella;Tulasnella sp. 9.3;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnella
OTU_2503;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;Tulasnella;Tulasnella sp. 9.3;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnella
OTU_3058;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Tulasnellaceae;Tulasnella;Tulasnella sp. 9.3;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Tulasnellaceae	Tulasnellaceae	Tulasnella
OTU_114;size_681;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Corticiales;Corticiaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Corticiales	Corticiales	Corticiaceae	Corticiaceae	Corticiaceae
OTU_3226;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Corticiales;Corticiaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Corticiales	Corticiales	Corticiaceae	Corticiaceae	Corticiaceae
OTU_3690;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Corticiales;Corticiaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Corticiales	Corticiales	Corticiaceae	Corticiaceae	Corticiaceae
OTU_81;size_1073;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Corticiales;Corticiaceae;Sistotrema;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Corticiales	Corticiales	Corticiaceae	Corticiaceae	Sistotrema
OTU_3974;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Corticiales;Corticiaceae;Sistotrema;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Corticiales	Corticiales	Corticiaceae	Corticiaceae	Sistotrema
OTU_261;size_219;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Polyporales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Polyporales	Polyporales	Polyporales	Polyporales	Polyporales
OTU_1716;size_19;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Polyporales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Polyporales	Polyporales	Polyporales	Polyporales	Polyporales
OTU_2415;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Polyporales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Polyporales	Polyporales	Polyporales	Polyporales	Polyporales
OTU_91;size_1212;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Sebacinales;Sebacinaceae;Sebacina;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Sebacinales	Sebacinales	Sebacinaceae	Sebacinaceae	Sebacina
OTU_2824;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Sebacinales;Sebacinaceae;Sebacina;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Sebacinales	Sebacinales	Sebacinaceae	Sebacinaceae	Sebacina
OTU_3200;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Sebacinales;Sebacinaceae;Sebacina;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Sebacinales	Sebacinales	Sebacinaceae	Sebacinaceae	Sebacina
OTU_2224;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Thelephorales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Thelephorales	Thelephorales	Thelephorales	Thelephorales	Thelephorales
OTU_331;size_116;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Thelephorales;Thelephoraceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Thelephorales	Thelephorales	Thelephoraceae	Thelephoraceae	Thelephoraceae
OTU_3259;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Thelephorales;Thelephoraceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Thelephorales	Thelephorales	Thelephoraceae	Thelephoraceae	Thelephoraceae
OTU_1961;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Trechisporales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Trechisporales	Trechisporales	Trechisporales	Trechisporales	Trechisporales
OTU_2072;size_10;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Trechisporales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Trechisporales	Trechisporales	Trechisporales	Trechisporales	Trechisporales
OTU_4269;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Trechisporales;'Trechisporaceae';"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Trechisporales	Trechisporales	'Trechisporaceae'	'Trechisporaceae'	'Trechisporaceae'
OTU_918;size_59;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Trechisporales;'Trechisporaceae';Trechispora;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Trechisporales	Trechisporales	'Trechisporaceae'	'Trechisporaceae'	Trechispora
OTU_1525;size_14;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Trechisporales;'Trechisporaceae';Trechispora;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Trechisporales	Trechisporales	'Trechisporaceae'	'Trechisporaceae'	Trechispora
OTU_1971;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Trechisporales;'Trechisporaceae';Trechispora;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Trechisporales	Trechisporales	'Trechisporaceae'	'Trechisporaceae'	Trechispora
OTU_3455;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Trechisporales;'Trechisporaceae';Trechispora;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Trechisporales	Trechisporales	'Trechisporaceae'	'Trechisporaceae'	Trechispora
OTU_3456;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Trechisporales;'Trechisporaceae';Trechispora;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetes	Agaricomycetes	Trechisporales	Trechisporales	'Trechisporaceae'	'Trechisporaceae'	Trechispora
OTU_1308;size_20;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae
OTU_3265;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae
OTU_3999;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae	Agaricomycetidae
OTU_5;size_16879;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricomycetidae	Agaricales	Agaricales	Agaricales	Agaricales	Agaricales
OTU_14;size_7823;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricomycetidae	Agaricales	Agaricales	Agaricales	Agaricales	Agaricales
OTU_102;size_1473;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricomycetidae	Agaricales	Agaricales	Agaricales	Agaricales	Agaricales
OTU_103;size_1577;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricomycetidae	Agaricales	Agaricales	Agaricales	Agaricales	Agaricales
OTU_127;size_619;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricomycetidae	Agaricales	Agaricales	Agaricales	Agaricales	Agaricales
OTU_199;size_421;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricomycetidae	Agaricales	Agaricales	Agaricales	Agaricales	Agaricales
OTU_222;size_212;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricomycetidae	Agaricales	Agaricales	Agaricales	Agaricales	Agaricales
