OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_3788;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Chilopoda;Pleurostigmophora;Lithobiomorpha;Henicopidae;Anopsobiinae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Chilopoda	Pleurostigmophora	Pleurostigmophora	Lithobiomorpha	Lithobiomorpha	Henicopidae	Anopsobiinae	Anopsobiinae
OTU_427;size_137;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Chilopoda;Pleurostigmophora;Lithobiomorpha;Henicopidae;Anopsobiinae;Anopsobius;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Chilopoda	Pleurostigmophora	Pleurostigmophora	Lithobiomorpha	Lithobiomorpha	Henicopidae	Anopsobiinae	Anopsobius
OTU_531;size_296;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Chilopoda;Pleurostigmophora;Lithobiomorpha;Henicopidae;Anopsobiinae;Anopsobius;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Chilopoda	Pleurostigmophora	Pleurostigmophora	Lithobiomorpha	Lithobiomorpha	Henicopidae	Anopsobiinae	Anopsobius
OTU_561;size_103;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Chilopoda;Pleurostigmophora;Lithobiomorpha;Henicopidae;Anopsobiinae;Anopsobius;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Chilopoda	Pleurostigmophora	Pleurostigmophora	Lithobiomorpha	Lithobiomorpha	Henicopidae	Anopsobiinae	Anopsobius
OTU_921;size_63;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Chilopoda;Pleurostigmophora;Lithobiomorpha;Henicopidae;Anopsobiinae;Anopsobius;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Chilopoda	Pleurostigmophora	Pleurostigmophora	Lithobiomorpha	Lithobiomorpha	Henicopidae	Anopsobiinae	Anopsobius
OTU_2530;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Chilopoda;Pleurostigmophora;Lithobiomorpha;Henicopidae;Anopsobiinae;Anopsobius;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Chilopoda	Pleurostigmophora	Pleurostigmophora	Lithobiomorpha	Lithobiomorpha	Henicopidae	Anopsobiinae	Anopsobius
OTU_2676;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Chilopoda;Pleurostigmophora;Lithobiomorpha;Henicopidae;Anopsobiinae;Anopsobius;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Chilopoda	Pleurostigmophora	Pleurostigmophora	Lithobiomorpha	Lithobiomorpha	Henicopidae	Anopsobiinae	Anopsobius
OTU_2758;size_28;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Chilopoda;Pleurostigmophora;Lithobiomorpha;Henicopidae;Anopsobiinae;Anopsobius;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Chilopoda	Pleurostigmophora	Pleurostigmophora	Lithobiomorpha	Lithobiomorpha	Henicopidae	Anopsobiinae	Anopsobius
OTU_3077;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Chilopoda;Pleurostigmophora;Lithobiomorpha;Henicopidae;Anopsobiinae;Anopsobius;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Chilopoda	Pleurostigmophora	Pleurostigmophora	Lithobiomorpha	Lithobiomorpha	Henicopidae	Anopsobiinae	Anopsobius
OTU_3495;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Chilopoda;Pleurostigmophora;Lithobiomorpha;Henicopidae;Anopsobiinae;Anopsobius;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Chilopoda	Pleurostigmophora	Pleurostigmophora	Lithobiomorpha	Lithobiomorpha	Henicopidae	Anopsobiinae	Anopsobius
OTU_368;size_372;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Diplopoda;Helminthomorpha;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Diplopoda	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha
OTU_633;size_64;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Diplopoda;Helminthomorpha;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Diplopoda	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha
OTU_830;size_55;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Diplopoda;Helminthomorpha;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Diplopoda	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha
OTU_1198;size_19;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Diplopoda;Helminthomorpha;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Diplopoda	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha
OTU_2047;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Diplopoda;Helminthomorpha;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Diplopoda	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha
OTU_5004;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Diplopoda;Helminthomorpha;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Diplopoda	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha	Helminthomorpha
OTU_2039;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Pauropoda;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Pauropoda	Pauropoda	Pauropoda	Pauropoda	Pauropoda
OTU_2423;size_13;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Pauropoda;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Pauropoda	Pauropoda	Pauropoda	Pauropoda	Pauropoda
OTU_2480;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Pauropoda;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Pauropoda	Pauropoda	Pauropoda	Pauropoda	Pauropoda
OTU_3777;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Pauropoda;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Pauropoda	Pauropoda	Pauropoda	Pauropoda	Pauropoda
OTU_1204;size_21;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Pauropoda;Pauropodidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Pauropoda	Pauropoda	Pauropodidae	Pauropodidae	Pauropodidae
OTU_2261;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Pauropoda;Pauropodidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Pauropoda	Pauropoda	Pauropodidae	Pauropodidae	Pauropodidae
OTU_2312;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Pauropoda;Pauropodidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Pauropoda	Pauropoda	Pauropodidae	Pauropodidae	Pauropodidae
OTU_2473;size_10;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Pauropoda;Pauropodidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Pauropoda	Pauropoda	Pauropodidae	Pauropodidae	Pauropodidae
OTU_3058;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Pauropoda;Pauropodidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Pauropoda	Pauropoda	Pauropodidae	Pauropodidae	Pauropodidae
OTU_465;size_145;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_3040;size_8;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_3240;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_3804;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_75;size_3472;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;Scutigerellidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_673;size_57;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;Scutigerellidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_2325;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;Scutigerellidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_3630;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;Scutigerellidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_3671;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;Scutigerellidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_4581;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;Scutigerellidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_4586;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;Scutigerellidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_4629;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;Scutigerellidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_4630;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;Scutigerellidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_4637;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;Scutigerellidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_4774;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;Scutigerellidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_5025;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Symphyla;Scutigerellidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Myriapoda	Myriapoda	Myriapoda	Myriapoda	Symphyla	Symphyla	Symphyla	Symphyla	Symphyla
OTU_286;size_438;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda
OTU_537;size_95;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda
OTU_914;size_100;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda
OTU_2567;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea
OTU_3352;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea
OTU_3730;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea
OTU_4079;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea
OTU_5077;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea	Crustacea
OTU_88;size_1981;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Maxillopoda;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Crustacea	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda
OTU_408;size_130;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Maxillopoda;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Crustacea	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda
OTU_3901;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Maxillopoda;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Crustacea	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda	Maxillopoda
