OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_116;size_901;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_455;size_116;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_835;size_59;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_872;size_36;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_897;size_40;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_918;size_36;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_1115;size_23;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_1709;size_41;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_2360;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_2716;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_4165;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_4210;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_5236;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_6141;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_7089;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_8631;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_9608;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Rhabditida	Rhabditida	Rhabditida
OTU_2343;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Cephaloboidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Cephaloboidea	Cephaloboidea	Cephaloboidea
OTU_2830;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Cephaloboidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Cephaloboidea	Cephaloboidea	Cephaloboidea
OTU_6766;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Cephaloboidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Cephaloboidea	Cephaloboidea	Cephaloboidea
OTU_1132;size_34;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Cephaloboidea;Cephalobidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Cephaloboidea	Cephaloboidea	Cephaloboidea
OTU_1954;size_10;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Cephaloboidea;Cephalobidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Cephaloboidea	Cephaloboidea	Cephaloboidea
OTU_3281;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Cephaloboidea;Cephalobidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Cephaloboidea	Cephaloboidea	Cephaloboidea
OTU_3721;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Cephaloboidea;Cephalobidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Cephaloboidea	Cephaloboidea	Cephaloboidea
OTU_5783;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Cephaloboidea;Cephalobidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Cephaloboidea	Cephaloboidea	Cephaloboidea
OTU_6378;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Cephaloboidea;Cephalobidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Cephaloboidea	Cephaloboidea	Cephaloboidea
OTU_6649;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Cephaloboidea;Cephalobidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Cephaloboidea	Cephaloboidea	Cephaloboidea
OTU_7563;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Cephaloboidea;Cephalobidae;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Rhabditida	Rhabditida	Cephaloboidea	Cephaloboidea	Cephaloboidea
OTU_2195;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchida	Tylenchida	Tylenchida	Tylenchida
OTU_3923;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchida	Tylenchida	Tylenchida	Tylenchida
OTU_7485;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchida	Tylenchida	Tylenchida	Tylenchida
OTU_8544;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchida	Tylenchida	Tylenchida	Tylenchida
OTU_772;size_61;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchina	Tylenchina	Tylenchina
OTU_1820;size_11;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchina	Tylenchina	Tylenchina
OTU_2788;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Tylenchoidea	Tylenchoidea
OTU_4249;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Tylenchoidea	Tylenchoidea
OTU_4499;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Tylenchoidea	Tylenchoidea
OTU_2301;size_10;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Hoplolaimus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Hoplolaiminae	Hoplolaiminae
OTU_2382;size_9;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Hoplolaimus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Hoplolaiminae	Hoplolaiminae
OTU_2418;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Hoplolaimus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Hoplolaiminae	Hoplolaiminae
OTU_2824;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Hoplolaimus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Hoplolaiminae	Hoplolaiminae
OTU_3164;size_11;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Hoplolaimus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Hoplolaiminae	Hoplolaiminae
OTU_5220;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Hoplolaimus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Hoplolaiminae	Hoplolaiminae
OTU_5313;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Hoplolaimus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Hoplolaiminae	Hoplolaiminae
OTU_6084;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Hoplolaimus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Hoplolaiminae	Hoplolaiminae
OTU_7031;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Hoplolaimus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Hoplolaiminae	Hoplolaiminae
OTU_7361;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Hoplolaimus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Hoplolaiminae	Hoplolaiminae
OTU_7432;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Hoplolaimus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Hoplolaiminae	Hoplolaiminae
OTU_7619;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Hoplolaimus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Hoplolaiminae	Hoplolaiminae
OTU_8867;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Tylenchida;Tylenchina;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Hoplolaimus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Chromadorea	Chromadorea	Chromadorea	Tylenchida	Tylenchina	Tylenchoidea	Hoplolaiminae	Hoplolaiminae
OTU_4517;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Enoplea	Enoplea	Enoplea	Enoplea	Enoplea	Enoplea	Enoplea
OTU_9972;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Enoplea	Enoplea	Enoplea	Enoplea	Enoplea	Enoplea	Enoplea
OTU_2319;size_9;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimia	Dorylaimia	Dorylaimia	Dorylaimia	Dorylaimia
OTU_962;size_26;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina	Dorylaimina	Dorylaimina
OTU_2001;size_17;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina	Dorylaimina	Dorylaimina
