OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_2592;size_11;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2594;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2595;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2596;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2601;size_9;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2602;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2604;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2607;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2610;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2612;size_5;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2614;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2616;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2619;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2623;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2625;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2626;size_5;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2627;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2629;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2633;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2634;size_5;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2636;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2637;size_7;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2640;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2642;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2643;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2647;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2650;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2651;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2653;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2654;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2657;size_5;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2658;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2660;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2664;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2667;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2670;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2675;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2676;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2678;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2679;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2680;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2681;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2685;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2689;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2690;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2692;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2693;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2695;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2696;size_5;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2698;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2700;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2701;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2703;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2704;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2705;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2708;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2711;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2713;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2714;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2720;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2721;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2722;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2725;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2727;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2728;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2729;size_5;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2732;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2733;size_5;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2734;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2735;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2736;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2737;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2738;size_5;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2739;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2743;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2744;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2747;size_3;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2753;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2754;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2755;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2758;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2759;size_4;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2762;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2763;size_4;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2766;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2769;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2770;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2771;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2772;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2773;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2776;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2778;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2780;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2782;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2785;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2787;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2788;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2790;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2794;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2796;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2798;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2800;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2801;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2802;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2803;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2805;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2807;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2808;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2809;size_4;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2816;size_4;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2817;size_4;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2818;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2819;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2820;size_4;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2822;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2823;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2824;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2828;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2830;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2831;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2837;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2838;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2839;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2840;size_4;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2843;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2844;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2845;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2846;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2847;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2849;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2850;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2851;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2853;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2855;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2857;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2860;size_4;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2861;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2862;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2863;size_4;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2866;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2868;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2870;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2873;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
